Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,URL Variable: surveyid,URL Variable: userid,userID,surveyID,age,Branch to different treatments,"הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: הסיכוי שיאזלו החיסונים במלאי גבוה יותר עבור מי שמתחסן מאוחר, לאחר ה-31 בדצמבר, מאשר עבור מי שמתחסן מוקדם, עד ה- 31 בדצמבר.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: החיסון חינם למתחסנים מוקדם, עד ה-31 בדצמבר, אך הוא כרוך בעלות של 20 ש״ח למתחסנים מאוחר, לאחר ה-31 בדצמבר.   ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: מי שמתחסן מוקדם, עד ה-31 בדצמבר, מקבל הטבה בסכום כולל של 20 ש״ח אותה ניתן לנצל לטובת השתתפות עצמית בביקורים אצל רופאים בקופת החולים. לעומת זאת מי שמתחסן מאוחר, לאחר ה-31 בדצמבר, לא מקבל הטבה זו. גם מי שלא מתחסן לא מקבל הטבה זו.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","לשאלה הקודמת ענית:[question('value'), id='126'][question('value'), id='127'][question('value'), id='128'][question('value'), id='129'][question('value'), id='130'] נא הסבר בקצרה את תשובתך:","מידת ביטחון::עד כמה אתה בטוח לגבי רצונך להתחסן נגד שפעת?  שים לב, איננו שואלים כאן האם אתה רוצה או לא רוצה להתחסן נגד שפעת אלא עד כמה אתה בטוח ביחס לכך.",האם התחסנת נגד שפעת בשנה שעברה?,"כמה פעמים התחסנת נגד שפעת בחמש השנים האחרונות?     (אם אינך זוכר את המספר המדויק, נא סמן את האפשרות שנראית לך הקרובה ביותר למספר האמיתי).",gender,edu,rel,"אחר, פרט::rel",rel_deg,"אחר, פרט::rel_deg",city
1538,03/09/2019 11:03:51 pm,03/09/2019 11:05:46 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541031_5d6ec727d5b4d1.41274856,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",NA,79.176.21.58,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,46ddc9221ca8f01e8bffba99e0117f87,46ddc9221ca8f01e8bffba99e0117f87,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח",אני בכל מקרה מתחתנת אז לא היה אכפת לי לקבל 20 שח על הדרך,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
1539,03/09/2019 11:05:17 pm,03/09/2019 11:06:00 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541117_5d6ec77d044141.77864724,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",NA,109.64.6.89,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,312a7e7db4944be4ee6fe1ba04967339,312a7e7db4944be4ee6fe1ba04967339,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,לא אתחסן,NA,לא מאמינה בחיסון מהנל חיסון מיותר,בטוח במידה רבה מאוד,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
1540,03/09/2019 11:06:06 pm,03/09/2019 11:07:48 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541166_5d6ec7ae7b6ea2.65905885,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,81.218.203.104,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,9c83754fa665b79c0430d42c9711f7ff,9c83754fa665b79c0430d42c9711f7ff,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,אבצע את החיסון התאים התייעצות עם הרופא,בטוח במידה רבה,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
1541,03/09/2019 11:06:52 pm,03/09/2019 11:09:06 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541211_5d6ec7dbedad72.20107129,"Mozilla/5.0 (Linux; Android 9; SM-J810F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,84.229.87.102,34.91960144043,32.436401367188,Israel,Hadera,04,NA,63fbf8d8ec27cec68d45a1313169a8da,0cd3cb9324c50c42dd934c159f734276,0cd3cb9324c50c42dd934c159f734276,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,ככל שיותר אנשים באוכלוסיה יתחסנו כך השפעת מגיפת הווירוס תרד,בטוח במידה רבה,כן,פעמיים,NA,NA,NA,NA,NA,NA,NA
1542,03/09/2019 11:07:42 pm,03/09/2019 11:09:59 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541262_5d6ec80e99ce73.05958150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,79.176.57.21,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,bcc22b726967d677834211c5485f9b48,bcc22b726967d677834211c5485f9b48,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,אם הרפואה בדקה ומצאה לנכון להתחסן נגד מחלות שכנראה החיסון הקיים בגוף לא יתגבר עליהם אזי אדאג להתחסן.,בטוח במידה רבה מאוד,כן,פעם אחת,NA,NA,NA,NA,NA,NA,NA
1543,03/09/2019 11:08:03 pm,03/09/2019 11:10:12 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541283_5d6ec8237466d7.89452009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,80.246.140.117,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,2b1410f54c9c2d7d3b8fd73498ea1013,2b1410f54c9c2d7d3b8fd73498ea1013,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,אתחסן במועד הקרוב ביותר שיתאפשר- שחיסון יגיע לקופה וכאשר אוכל להגיע להתחסן,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
1544,03/09/2019 11:11:24 pm,03/09/2019 11:12:36 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541484_5d6ec8ec26a132.47108985,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,213.8.204.25,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,829e66cc4f878f57d6d12f3263dbc24e,829e66cc4f878f57d6d12f3263dbc24e,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,לא אתחסן,NA,לא מאמינה בזה,בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
1545,03/09/2019 11:11:20 pm,03/09/2019 11:13:38 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541480_5d6ec8e87830c7.76844497,"Mozilla/5.0 (Linux; Android 9; Redmi Note 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,37.60.47.93,35.228698730469,31.780799865723,Israel,Jerusalem,06,NA,63fbf8d8ec27cec68d45a1313169a8da,1c7ac6747244ba7c0a4dd53237ed8756,1c7ac6747244ba7c0a4dd53237ed8756,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,לא אתחסן ולא אקבל את ההטבה,אני לא סובל משפעת,בטוח במידה רבה,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
1546,03/09/2019 11:11:47 pm,03/09/2019 11:13:00 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541507_5d6ec903acaa37.57425487,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/76.0.3809.123 Mobile/15E148 Safari/605.1",NA,80.230.65.246,35.106399536133,32.800598144531,Israel,Qiryat Ata,04,NA,63fbf8d8ec27cec68d45a1313169a8da,5f8756b08c6e4cf774f9223d9c3c9e58,5f8756b08c6e4cf774f9223d9c3c9e58,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,לא אתחסן,NA,NA,NA,NA,איני לא מאמינה בחיסון הזה הרבה פעמים אחרי שעושים אותו חולים,כלל לא בטוח,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
1547,03/09/2019 11:13:11 pm,03/09/2019 11:15:10 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541591_5d6ec957907918.74068851,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,85.64.2.95,34.98210144043,32.81600189209,Israel,Haifa,04,NA,63fbf8d8ec27cec68d45a1313169a8da,7661d36f95f89eb9dac33bc8a3f73772,7661d36f95f89eb9dac33bc8a3f73772,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,"יחסוך לי זמן , וביטחון בריאותי",בטוח במידה רבה מאוד,כן,פעם אחת,NA,NA,NA,NA,NA,NA,NA
1548,03/09/2019 11:13:15 pm,03/09/2019 11:16:46 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541595_5d6ec95b0522d8.18836295,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/76.0.3809.123 Mobile/15E148 Safari/605.1",NA,141.226.232.72,35.228698730469,31.780799865723,Israel,Jerusalem,06,NA,63fbf8d8ec27cec68d45a1313169a8da,893d49bdd86ff96232fefeee83f701e2,893d49bdd86ff96232fefeee83f701e2,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,אם החיסון מבוקר מספיק והוכח כמועיל נגד תחלואה אשמח להתחסן ולהגן על עצמי מפני חולאים.,בטוח במידה רבה,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
1549,03/09/2019 11:14:14 pm,03/09/2019 11:15:29 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541654_5d6ec996b20244.26309396,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,213.57.184.147,34.94820022583,29.558000564575,Israel,Eilat,01,NA,63fbf8d8ec27cec68d45a1313169a8da,4e389b3291f0d7dbdfa9f2cb635a0644,4e389b3291f0d7dbdfa9f2cb635a0644,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,"כל שנה אנחנו(אני,בעלי והילדים)מתחסנים",בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
1550,03/09/2019 11:14:49 pm,03/09/2019 11:17:18 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541689_5d6ec9b9c0f2d6.16197995,"Mozilla/5.0 (Linux; Android 9; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,79.183.223.53,34.812198638916,32.082099914551,Israel,Ramat Gan,05,NA,63fbf8d8ec27cec68d45a1313169a8da,fcdab2d4e7115ae6747fcc398a38cf63,fcdab2d4e7115ae6747fcc398a38cf63,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,לא משנה מתי העיקר להתחסן,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
1551,03/09/2019 11:15:12 pm,03/09/2019 11:16:22 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541712_5d6ec9d05578c2.14506629,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",NA,79.183.90.130,35.204700469971,32.848598480225,Israel,Tamra,03,NA,63fbf8d8ec27cec68d45a1313169a8da,d44ac6524ec37c149725f8d1dd7c5dc8,d44ac6524ec37c149725f8d1dd7c5dc8,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,לא אתחסן,NA,NA,NA,NA,מניסיון עבר החיסון גרם למחלה קשה יותר,בטוח במידה רבה,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
1552,03/09/2019 11:16:16 pm,03/09/2019 11:18:18 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/index.php?page=waiting_surveys,1567541776_5d6eca10d00940.70630413,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,46.19.86.22,34.812198638916,32.082099914551,Israel,Ramat Gan,05,NA,63fbf8d8ec27cec68d45a1313169a8da,90a2e035e8008337c6e436ab864445dc,90a2e035e8008337c6e436ab864445dc,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,לא אתחסן,NA,NA,NA,החיסון (לא חיסוני החובה לילדים) מביא תופעות לוואי דומות ואפילו קשות מהשפעת בעצמה,בטוח במידה רבה,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
1553,03/09/2019 11:16:58 pm,03/09/2019 11:19:44 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541817_5d6eca39f14bb4.11247355,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",NA,31.210.177.30,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,0cee3bb029053b3729a13933d047f56c,0cee3bb029053b3729a13933d047f56c,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,אני תמיד מתחסן הכי מוקדם שאפשר כדי למנוע מחלות שדוגרות שלושה שבועות ויותר,בטוח במידה רבה מאוד,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
1554,03/09/2019 11:17:08 pm,03/09/2019 11:18:14 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541828_5d6eca443e2279.27925693,"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,46.19.86.28,34.812198638916,32.082099914551,Israel,Ramat Gan,05,NA,63fbf8d8ec27cec68d45a1313169a8da,af65138c1bb06cc4cc81d03d1bc72070,af65138c1bb06cc4cc81d03d1bc72070,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,עדיף לפני הלחץ,בטוח במידה רבה,לא,פעמיים,NA,NA,NA,NA,NA,NA,NA
1555,03/09/2019 11:17:34 pm,03/09/2019 11:18:58 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541854_5d6eca5e997e92.68659679,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36",NA,79.183.28.147,34.804000854492,31.963199615479,Israel,Rishon Le Zion,02,NA,63fbf8d8ec27cec68d45a1313169a8da,cd3535385c24525892d8db2c81551a78,cd3535385c24525892d8db2c81551a78,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,לא אתחסן,NA,NA,איני מתחסנת נגד שפעת,בטוח במידה מועטה,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
1556,03/09/2019 11:18:40 pm,03/09/2019 11:20:05 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541920_5d6ecaa0bb7624.87937707,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,77.138.204.185,34.859901428223,32.332901000977,Israel,Netanya,02,NA,63fbf8d8ec27cec68d45a1313169a8da,95452304f97d22095130cdb618f23f6c,95452304f97d22095130cdb618f23f6c,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,לא אמור להזיק. ככל הנראה רק להועיל. בהנחה שאמצא זמן פנוי להגיע למרפאה ולחכות בתור,בטוח במידה רבה,לא,פעמיים,NA,NA,NA,NA,NA,NA,NA
1557,03/09/2019 11:19:08 pm,03/09/2019 11:21:37 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567541948_5d6ecabc745564.34857751,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,85.65.236.173,34.866901397705,31.925300598145,Israel,Ramla,02,NA,63fbf8d8ec27cec68d45a1313169a8da,0115c4511e41cd4d669b608b3f4b6095,0115c4511e41cd4d669b608b3f4b6095,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,אנו מתחסנים כל שנה. זה חשוב !,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
1558,03/09/2019 11:21:56 pm,03/09/2019 11:23:09 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567542116_5d6ecb648b8192.38791558,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",NA,77.139.9.60,34.98210144043,32.81600189209,Israel,Haifa,04,NA,63fbf8d8ec27cec68d45a1313169a8da,ca019dd9691b31f9b7956a1784203db3,ca019dd9691b31f9b7956a1784203db3,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,תמיד עושה ככה,בטוח במידה רבה,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
1559,03/09/2019 11:22:25 pm,03/09/2019 11:23:53 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567542145_5d6ecb81a34ee1.10112481,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:68.0) Gecko/20100101 Firefox/68.0,NA,37.142.215.91,34.523899078369,31.422199249268,Israel,Shoqeda,01,NA,63fbf8d8ec27cec68d45a1313169a8da,4e0f64cbf6c642d80a84f7b029b9e834,4e0f64cbf6c642d80a84f7b029b9e834,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,גדגד דגד גדשגד,בטוח במידה בינונית,לא זוכר,אף פעם,NA,NA,NA,NA,NA,NA,NA
1560,03/09/2019 11:23:25 pm,03/09/2019 11:24:08 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567542204_5d6ecbbce1ea61.09143866,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,95.86.71.76,35.228698730469,31.780799865723,Israel,Jerusalem,06,NA,63fbf8d8ec27cec68d45a1313169a8da,50b4e2e53dae836cd8fe2ae452040db6,50b4e2e53dae836cd8fe2ae452040db6,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,כן בסדר נעשה,בטוח במידה רבה,כן,פעמיים,NA,NA,NA,NA,NA,NA,NA
1561,03/09/2019 11:24:23 pm,03/09/2019 11:25:17 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567542263_5d6ecbf70055a8.96919649,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",NA,176.12.207.20,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,9949c409160e234f61347640a7cd376d,9949c409160e234f61347640a7cd376d,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,לא אתחסן,NA,NA,מפחד שאדבק יותר בגלל החיסון,בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
1562,03/09/2019 11:24:59 pm,03/09/2019 11:25:50 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567542299_5d6ecc1b5f0e53.59141408,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",NA,77.137.118.57,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,85bcd1d6be8175134ea4e1d7b12bfd16,85bcd1d6be8175134ea4e1d7b12bfd16,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,נראה לי המעשה הבטוח לעשות,בטוח במידה רבה מאוד,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
1563,03/09/2019 11:25:38 pm,03/09/2019 11:28:29 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567542338_5d6ecc42d8f674.90916287,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",NA,77.137.118.219,34.818599700928,31.896900177002,Israel,Rehovot,02,NA,63fbf8d8ec27cec68d45a1313169a8da,cae2e9d0f0b64c6b7f47bcd69c1915db,cae2e9d0f0b64c6b7f47bcd69c1915db,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח","אתחסן מוקדם כדי להיות מוגנת משפעת, אין קשר ל20 שח.",בטוח במידה רבה,כן,פעם אחת,NA,NA,NA,NA,NA,NA,NA
